suhu_mesin,arus_R,arus_S,arus_T,tegangan_RS,tegangan_ST,tegangan_TR,suhu_lingkungan,kelembaban,kode_mpu6050,label_kondisi,label_maintenance_hari
39.12,6.293,5.287,6.446,380.7,389.61,384.39,27.35,71.87,1,1,97
28.52,4.561,2.734,3.386,382.04,383.73,382.25,26.7,55.87,0,0,146
29.36,2.82,2.879,4.219,380.75,379.02,375.29,28.48,59.89,0,0,152
46.66,8.418,7.277,7.508,370.45,384.69,373.46,29.8,70.33,2,2,53
34.4,6.132,6.992,5.435,374.88,378.92,382.87,27.14,60.23,1,1,96
46.87,8.147,8.924,8.817,373.51,372.6,381.09,27.79,55.54,2,2,49
27.23,4.359,4.159,3.494,383.57,379.19,379.64,27.38,77.79,0,0,132
38.15,7.414,7.503,8.975,389.13,369.36,400.65,29.03,66.0,2,2,42
33.6,5.318,6.228,6.359,378.76,377.21,385.78,26.54,73.05,1,1,76
37.98,6.388,6.709,6.614,387.2,389.8,376.01,28.03,50.9,1,1,63
30.88,5.567,6.214,5.709,375.96,387.71,383.27,27.23,78.67,1,1,89
47.49,7.774,7.596,7.265,381.71,386.46,376.69,26.86,77.64,2,2,49
34.6,6.936,6.465,6.699,378.99,376.35,383.61,26.12,52.04,1,1,106
36.21,5.566,5.549,6.806,384.76,382.36,383.06,27.5,62.82,1,1,68
71.95,11.745,11.574,11.554,371.25,370.61,370.98,28.06,67.77,4,4,5
51.96,8.944,7.864,7.919,381.64,380.79,376.44,28.47,68.34,2,2,40
27.55,4.875,3.019,3.205,381.17,383.29,385.07,28.94,63.75,0,0,122
36.65,5.55,5.974,5.215,365.76,381.32,382.53,28.15,55.71,1,1,113
27.21,3.542,2.309,4.483,378.93,382.63,380.39,29.33,52.53,0,0,173
28.32,3.821,2.711,3.488,379.61,379.82,381.77,27.8,66.59,0,0,172
36.18,5.97,6.336,6.956,380.03,381.66,378.66,27.34,76.1,1,1,90
50.77,10.395,9.377,9.182,370.8,382.95,375.57,26.75,62.94,3,3,25
50.45,10.495,9.019,10.99,402.91,365.62,371.39,27.58,58.01,3,3,10
29.3,3.953,2.619,2.648,377.18,380.09,380.15,27.04,70.97,0,0,151
26.56,2.13,4.462,3.958,379.07,381.18,379.65,29.18,68.24,0,0,139
27.25,3.089,4.756,3.5,380.13,378.12,381.85,27.31,60.16,0,0,151
72.49,11.606,11.877,11.636,355.46,404.21,355.14,28.59,54.57,4,4,2
67.76,11.264,11.439,11.604,354.34,363.61,377.66,27.18,70.64,4,4,4
34.63,5.997,6.682,5.293,377.03,390.55,387.86,26.04,56.98,1,1,79
40.31,7.594,7.771,7.555,379.54,358.41,370.69,28.2,65.41,2,2,46
35.63,5.934,5.14,5.395,380.31,384.81,380.17,28.18,55.67,1,1,98
36.64,6.424,6.062,6.003,375.82,378.6,373.65,27.16,61.79,1,1,114
27.87,2.968,3.174,3.463,379.52,377.37,382.37,27.45,76.41,0,0,130
30.35,2.135,2.282,3.863,380.87,378.01,381.26,27.62,55.2,0,0,176
25.88,6.255,6.616,6.674,387.69,379.5,382.48,28.13,57.94,1,1,117
29.19,6.794,6.937,5.82,380.53,381.03,377.29,28.36,72.76,1,1,113
26.97,3.413,2.832,2.929,377.69,378.64,382.99,27.44,64.66,0,0,121
46.27,10.561,10.485,10.908,381.4,425.33,386.59,26.55,57.72,3,3,9
27.24,4.298,4.788,2.217,377.04,378.5,378.93,26.92,73.02,0,0,169
25.35,2.518,4.803,2.677,378.15,378.14,377.56,28.24,62.65,0,0,165
38.05,5.164,6.15,5.787,391.47,378.56,381.86,28.11,76.11,1,1,89
30.72,6.979,6.368,5.75,381.74,380.48,378.81,28.92,52.97,1,1,111
37.91,5.3,6.576,6.118,377.74,382.31,386.61,25.31,77.15,1,1,117
28.3,4.11,3.482,2.44,381.59,377.17,382.55,25.79,74.87,0,0,161
26.94,4.513,2.352,4.437,380.32,385.72,380.5,27.58,73.56,0,0,125
39.18,6.378,6.035,6.475,377.64,381.26,381.63,28.43,63.74,1,1,111
29.52,6.132,6.144,6.404,380.9,378.47,393.03,28.6,63.48,1,1,98
25.94,4.986,4.005,2.222,378.7,381.26,381.52,27.46,51.44,0,0,134
36.35,6.212,5.821,6.818,374.76,371.19,387.18,28.13,63.98,1,1,107
29.43,4.291,3.711,3.442,377.28,378.72,378.95,27.41,55.77,0,0,156
36.17,5.253,5.013,6.324,376.48,377.7,379.95,25.98,74.0,1,1,61
36.67,7.867,7.66,7.883,386.52,373.0,391.51,26.38,51.77,2,2,34
24.37,4.772,4.541,3.194,378.48,382.15,380.25,29.75,67.83,0,0,126
28.69,3.032,4.722,2.838,379.48,378.02,380.56,27.88,68.22,0,0,125
45.88,8.448,7.453,7.815,385.88,370.76,368.18,29.32,64.93,2,2,43
32.39,5.272,5.819,6.073,380.07,379.72,373.04,28.11,64.12,1,1,110
33.88,5.55,6.941,5.11,373.85,370.85,375.67,28.7,79.24,1,1,90
43.63,7.135,8.471,8.194,371.6,391.54,381.09,27.98,62.15,2,2,56
48.09,8.301,8.874,7.098,377.5,374.75,382.74,26.48,67.47,2,2,40
76.09,11.522,11.827,11.544,382.9,327.74,358.48,29.17,73.55,4,4,5
28.08,2.471,2.736,4.015,379.86,380.53,380.96,27.65,70.74,0,0,154
27.88,3.838,3.158,2.782,379.15,378.73,381.91,26.09,72.57,0,0,152
28.5,4.412,2.198,2.578,379.61,381.83,377.45,27.91,55.56,0,0,169
28.82,4.511,3.307,3.369,381.48,379.97,375.68,27.79,65.93,0,0,174
39.33,5.511,6.568,6.587,384.47,380.58,381.23,27.67,64.37,1,1,75
26.58,2.192,4.933,3.927,379.6,383.13,379.43,28.87,74.09,0,0,122
47.11,9.266,10.304,9.065,384.43,372.1,377.1,26.82,72.61,3,3,11
31.24,6.774,5.497,5.188,382.57,379.19,370.44,27.41,54.11,1,1,66
32.64,5.763,6.973,5.322,382.35,385.12,372.38,28.01,51.7,1,1,64
27.63,2.041,3.425,2.348,381.2,381.98,378.67,26.87,53.0,0,0,150
25.8,2.004,3.726,2.905,377.59,380.62,379.2,28.59,59.9,0,0,168
29.76,2.31,2.414,4.147,380.14,379.54,378.69,27.78,50.98,0,0,134
29.36,3.67,2.624,2.705,380.96,378.76,380.22,27.15,68.21,0,0,122
27.79,3.746,2.966,3.839,377.62,382.12,380.77,27.78,56.67,0,0,137
34.29,5.522,6.129,5.655,382.75,378.1,386.28,30.23,60.06,1,1,107
54.17,9.922,10.53,10.005,360.81,356.73,376.8,26.64,60.63,3,3,8
54.48,9.031,9.333,9.671,364.04,382.34,393.55,28.46,54.87,3,3,25
32.76,6.716,5.96,6.82,381.85,373.21,384.49,27.91,78.88,1,1,70
30.03,5.0,4.402,2.775,378.48,378.34,380.74,29.21,74.95,0,0,121
48.44,7.837,8.668,7.189,387.98,381.34,379.85,27.7,78.64,2,2,57
50.59,10.903,10.119,10.271,390.87,367.5,397.87,28.82,62.63,3,3,25
31.24,4.289,4.481,3.272,383.03,380.74,380.44,26.68,78.94,0,0,160
37.28,6.649,5.219,6.497,386.36,376.27,377.83,28.38,65.0,1,1,118
25.82,4.947,2.596,3.7,379.82,381.76,378.22,28.82,78.11,0,0,133
41.98,8.813,8.769,8.573,375.18,377.6,373.2,27.98,60.75,2,2,56
65.19,11.237,11.673,11.83,374.41,398.86,365.92,27.27,66.9,4,4,2
28.74,4.195,3.54,3.664,378.13,384.85,381.82,26.61,59.78,0,0,159
52.2,10.637,9.591,10.876,406.22,351.83,394.36,28.37,77.81,3,3,10
37.32,6.791,5.761,6.714,374.09,381.09,378.28,28.07,63.55,1,1,70
69.0,11.343,11.861,11.795,348.95,380.33,385.62,28.53,55.46,4,4,4
28.17,3.211,4.862,4.25,379.75,378.52,379.95,28.28,57.25,0,0,179
47.48,7.088,7.926,7.003,370.3,363.74,403.32,25.9,53.11,2,2,56
27.85,4.649,2.411,2.864,381.76,382.06,382.27,28.85,53.83,0,0,160
27.4,3.651,3.146,2.749,379.91,379.92,380.54,29.16,60.4,0,0,135
26.76,2.277,4.31,3.948,384.08,380.33,380.66,28.49,66.32,0,0,177
63.38,11.103,11.041,11.091,396.96,401.29,390.8,29.77,78.23,4,4,1
47.02,8.708,7.482,8.814,390.08,367.27,383.05,28.92,71.33,2,2,57
37.35,8.758,8.395,7.447,384.49,393.3,387.39,27.61,59.29,2,2,58
54.58,10.137,10.862,10.981,354.38,352.65,379.91,26.76,52.14,3,3,9
25.45,4.809,4.213,3.699,379.6,380.79,384.07,29.62,65.55,0,0,154
28.17,2.739,3.923,2.464,380.56,376.95,382.88,27.35,51.77,0,0,121
29.4,2.924,4.462,2.17,374.7,380.82,381.34,28.46,70.1,0,0,120
29.08,3.489,3.408,3.382,380.38,377.73,381.96,26.47,77.79,0,0,130
28.74,3.383,4.933,4.551,383.07,378.19,383.04,26.31,72.78,0,0,162
27.89,4.779,2.639,4.397,377.81,380.97,383.14,29.5,51.99,0,0,170
28.17,2.999,2.705,2.359,383.89,379.26,376.34,26.1,75.5,0,0,167
26.03,2.004,4.557,2.544,378.33,377.28,378.55,29.93,51.78,0,0,142
26.27,3.971,3.346,4.332,377.69,377.37,378.91,27.42,64.29,0,0,163
27.68,3.713,3.834,2.221,384.28,379.54,379.11,28.18,78.88,0,0,153
66.77,11.7,11.987,11.825,357.05,359.06,382.71,27.74,57.76,4,4,5
42.75,7.777,8.675,7.301,369.18,371.22,370.52,26.61,79.99,2,2,42
71.46,11.189,11.118,11.839,412.49,375.19,416.57,28.89,61.83,4,4,4
29.01,4.067,3.167,2.492,382.33,375.79,380.23,27.66,61.84,0,0,122
28.16,4.432,3.607,3.195,381.08,380.82,379.31,28.31,61.77,0,0,126
46.29,7.659,8.477,7.052,378.34,391.15,399.15,27.34,79.95,2,2,53
27.63,4.653,3.355,2.82,380.53,377.57,381.2,27.57,77.89,0,0,138
27.58,2.639,4.247,2.612,379.74,378.36,382.26,28.55,77.34,0,0,127
29.0,3.986,3.679,4.608,378.98,377.76,382.55,27.2,62.2,0,0,165
29.94,4.718,4.258,2.069,377.18,381.64,382.62,29.03,70.2,0,0,125
28.16,3.493,4.837,2.397,378.4,378.94,378.6,29.07,58.16,0,0,136
27.42,4.582,2.024,4.804,378.92,383.04,381.41,28.13,61.79,0,0,146
35.54,6.675,6.241,5.633,382.8,375.67,383.8,25.66,66.58,1,1,101
27.21,2.494,4.914,4.515,379.69,380.76,378.27,28.27,64.37,0,0,123
28.2,2.412,3.166,3.863,381.9,378.12,379.79,29.57,56.26,0,0,141
51.1,7.873,8.38,7.619,384.19,369.35,381.82,27.23,61.83,2,2,38
26.4,2.716,3.761,4.94,381.17,380.4,378.24,27.29,50.84,0,0,163
27.89,2.143,4.267,3.335,379.05,381.68,377.21,29.35,77.88,0,0,151
46.93,7.636,7.181,8.604,382.14,384.74,392.15,28.79,59.17,2,2,30
26.72,4.299,2.376,3.009,379.97,378.39,378.21,29.49,67.07,0,0,161
27.82,2.207,3.38,3.375,376.24,380.03,379.03,27.55,71.27,0,0,178
29.86,4.263,2.617,4.581,379.32,379.94,382.76,29.12,75.68,0,0,171
26.62,4.531,4.877,2.052,377.43,379.23,378.25,28.86,50.27,0,0,140
29.04,5.643,6.537,6.002,383.38,384.9,381.7,26.34,57.66,1,1,68
58.41,8.399,7.661,7.587,372.09,372.23,395.88,26.04,66.66,2,2,40
26.83,4.136,2.12,3.489,379.72,382.23,376.34,30.94,77.28,0,0,167
32.14,5.271,5.789,6.653,377.09,376.93,376.99,28.67,51.17,1,1,65
28.15,2.873,2.155,3.709,379.89,377.95,378.43,28.51,66.7,0,0,138
28.13,3.607,2.273,4.241,379.76,379.91,380.7,27.01,66.73,0,0,141
36.3,6.745,5.139,5.167,384.34,373.54,382.24,27.54,60.56,1,1,110
28.36,2.362,3.211,4.39,382.25,380.31,381.19,27.14,77.8,0,0,140
27.74,4.531,2.93,4.26,378.48,381.47,377.15,28.66,58.09,0,0,163
27.35,2.718,3.67,2.867,382.42,383.2,378.28,26.67,52.71,0,0,148
29.29,3.086,2.058,3.394,380.31,384.25,379.96,29.12,56.65,0,0,170
25.26,3.985,4.867,2.447,380.54,381.54,380.26,28.52,72.05,0,0,133
42.46,8.685,7.925,8.785,371.91,385.38,385.69,27.47,53.65,2,2,54
27.44,4.423,3.827,4.196,380.5,383.3,380.06,28.31,74.54,0,0,137
26.54,3.806,4.997,3.521,378.97,380.41,380.93,29.17,50.36,0,0,125
29.1,3.693,2.625,4.634,381.59,377.41,379.8,27.23,54.4,0,0,174
41.52,5.301,6.442,6.323,378.15,371.8,375.37,27.44,62.87,1,1,69
31.25,5.933,6.009,5.864,381.8,379.01,371.47,28.75,55.34,1,1,93
35.33,6.393,5.921,5.289,379.82,375.98,376.06,27.18,52.57,1,1,106
45.48,8.372,7.179,8.746,358.75,383.89,383.24,27.72,71.14,2,2,55
48.06,8.48,7.397,7.316,382.74,374.46,371.48,28.1,55.96,2,2,38
27.2,3.71,3.08,4.493,379.31,378.27,381.89,27.26,72.16,0,0,131
26.85,2.745,3.188,3.632,376.05,380.25,378.81,27.87,62.74,0,0,148
49.86,7.046,7.911,7.667,392.35,389.04,400.72,27.48,54.68,2,2,36
73.55,11.733,11.778,11.844,378.71,407.99,416.46,27.42,53.81,4,4,2
56.02,9.677,10.702,9.989,358.05,391.4,384.98,28.77,62.47,3,3,26
26.51,4.808,4.197,3.483,375.8,378.24,383.2,28.93,61.91,0,0,125
27.15,2.461,3.283,3.151,381.23,379.93,380.76,28.08,73.44,0,0,146
26.59,2.753,3.505,2.22,379.11,382.01,376.33,29.24,72.33,0,0,139
35.68,6.59,6.376,5.114,369.8,370.18,385.46,28.1,55.83,1,1,74
28.35,2.362,3.562,3.996,380.7,377.71,380.82,28.66,73.68,0,0,144
27.81,2.114,2.435,4.74,379.66,381.34,377.71,29.26,59.71,0,0,125
48.12,8.733,8.801,7.154,376.09,373.97,371.04,28.58,61.46,2,2,38
28.43,4.352,3.675,2.148,380.13,377.11,380.16,28.09,79.69,0,0,151
38.88,7.586,8.235,8.388,384.23,366.32,388.38,27.56,60.2,2,2,53
25.7,3.33,2.062,2.223,382.07,379.2,380.66,28.22,71.82,0,0,134
26.28,3.605,4.711,2.467,377.49,379.95,376.76,27.17,71.67,0,0,173
28.29,2.265,4.565,4.827,378.59,381.44,381.85,28.57,51.43,0,0,155
43.97,7.959,7.917,7.292,395.23,372.81,365.65,27.0,57.87,2,2,46
27.48,4.309,3.243,4.531,379.56,378.83,381.24,26.79,73.99,0,0,146
27.72,3.069,2.552,2.769,382.05,380.52,384.22,27.14,60.7,0,0,135
63.6,11.643,11.218,11.978,412.99,380.25,359.68,28.22,62.74,4,4,3
27.4,4.174,3.082,2.351,381.65,382.87,382.12,26.69,55.53,0,0,122
37.63,5.661,6.113,5.587,382.76,379.11,376.28,28.69,64.56,1,1,79
34.25,5.635,5.559,6.878,376.4,386.2,375.99,27.32,53.33,1,1,65
27.13,2.035,3.854,2.265,379.96,383.92,380.95,28.83,57.92,0,0,157
34.82,6.084,5.823,5.672,388.2,390.04,384.92,27.61,52.56,1,1,110
28.64,3.26,3.888,2.278,382.52,380.5,383.19,29.25,70.84,0,0,135
37.35,5.877,6.836,6.664,376.52,389.67,373.5,27.85,56.63,1,1,99
25.88,4.453,4.64,4.11,380.7,378.19,378.79,28.3,73.89,0,0,144
28.0,5.633,5.052,6.436,373.37,373.92,383.25,27.39,75.09,1,1,113
30.28,3.152,4.369,4.049,383.4,376.11,379.21,27.69,55.47,0,0,168
34.64,6.383,6.98,5.653,381.74,381.43,382.67,27.96,66.86,1,1,117
29.79,4.352,4.153,2.64,381.33,376.39,380.75,27.64,69.19,0,0,156
26.13,4.933,2.912,3.191,376.71,379.49,380.61,29.85,61.23,0,0,130
28.83,2.105,2.165,3.966,374.14,378.28,379.76,26.9,66.93,0,0,178
31.03,3.371,4.717,3.374,380.43,378.24,382.66,28.62,51.72,0,0,177
40.9,8.404,7.725,8.54,387.08,364.58,379.02,26.35,58.36,2,2,34
26.11,2.691,4.247,2.884,378.19,382.85,379.03,28.44,72.42,0,0,140
51.22,10.314,9.7,9.808,379.13,378.12,381.75,27.43,78.64,3,3,13
75.48,11.568,11.072,11.703,439.88,410.75,366.5,30.05,64.44,4,4,5
36.7,5.911,6.912,6.069,377.29,379.26,385.13,29.0,78.63,1,1,60
30.62,2.896,3.117,4.003,377.8,378.32,380.07,28.03,61.52,0,0,122
26.84,3.019,3.41,4.019,379.33,380.95,379.43,29.07,78.52,0,0,139
42.89,7.808,7.099,7.479,377.12,372.62,382.86,30.2,70.74,2,2,43
28.73,2.96,3.72,2.795,381.19,376.54,383.57,28.07,62.67,0,0,179
26.14,4.975,4.893,2.381,377.79,377.28,381.5,27.55,77.31,0,0,161
31.78,5.557,6.962,6.969,378.42,373.3,379.41,27.83,64.3,1,1,63
43.05,7.62,7.62,7.352,380.52,364.39,370.07,28.39,65.0,2,2,51
45.37,7.89,7.976,8.565,390.58,386.2,383.45,28.0,58.1,2,2,35
29.97,3.862,4.871,3.803,381.2,380.36,380.33,28.01,71.93,0,0,120
31.34,5.402,6.179,5.258,381.38,375.56,383.46,27.43,62.5,1,1,111
28.95,2.048,2.315,4.689,380.58,380.58,377.86,27.74,68.17,0,0,164
26.51,2.303,4.323,2.827,377.65,381.56,379.93,28.84,54.23,0,0,138
47.59,10.642,10.053,10.65,374.03,375.34,374.48,28.16,58.27,3,3,7
27.92,2.578,4.314,4.669,379.91,380.54,382.64,28.88,68.16,0,0,132
29.24,4.191,4.574,3.636,380.25,380.58,374.96,27.1,77.64,0,0,141
28.07,4.313,4.507,3.977,380.23,378.15,379.09,28.27,73.7,0,0,136
48.08,10.625,10.302,10.567,418.65,358.82,379.71,29.05,73.91,3,3,28
49.74,8.371,7.274,8.646,365.36,361.69,387.68,29.12,67.47,2,2,49
38.26,6.944,5.831,5.834,380.41,384.37,386.66,27.11,64.44,1,1,62
42.91,8.704,7.984,7.053,392.89,379.9,384.64,28.95,61.25,2,2,46
29.35,4.62,3.632,3.316,378.81,381.44,380.24,29.13,79.72,0,0,129
27.36,3.355,2.075,3.583,381.74,381.55,380.17,27.29,58.74,0,0,149
29.4,4.326,2.386,4.469,381.38,384.42,381.42,27.33,74.61,0,0,148
29.04,3.658,2.462,2.862,377.11,381.78,377.06,27.35,78.99,0,0,176
26.03,2.282,3.571,3.52,376.76,382.04,379.66,28.32,57.86,0,0,144
56.67,9.772,9.017,10.442,376.91,403.18,381.44,27.19,72.21,3,3,20
28.77,2.424,4.497,4.043,376.87,377.47,379.85,26.97,68.96,0,0,174
31.81,2.567,2.166,3.068,377.35,381.8,379.85,27.84,66.61,0,0,159
27.65,4.261,4.634,4.381,380.65,379.11,378.13,30.47,69.84,0,0,151
26.59,3.523,2.607,2.379,377.59,380.89,381.12,28.11,74.28,0,0,175
56.84,9.264,10.365,10.862,359.82,382.58,407.81,28.24,65.71,3,3,16
26.88,4.435,3.044,2.937,381.78,379.78,381.86,28.82,79.47,0,0,162
27.99,2.615,2.456,3.06,382.75,379.68,379.62,29.11,63.39,0,0,164
47.12,8.675,8.549,8.454,381.04,382.64,384.14,27.22,63.83,2,2,57
27.6,4.774,3.749,2.554,379.02,384.24,381.99,29.16,51.88,0,0,139
30.33,2.825,2.404,3.12,380.53,378.68,381.92,27.11,77.81,0,0,133
28.08,3.777,2.792,4.062,380.13,375.98,381.62,27.66,71.97,0,0,154
31.49,6.173,6.601,6.474,381.83,376.5,385.34,28.91,51.05,1,1,82
69.5,11.729,11.652,11.65,373.71,378.88,402.72,28.52,70.92,4,4,3
49.91,7.774,7.056,8.803,395.96,382.35,393.06,27.79,50.14,2,2,46
30.16,2.646,4.997,3.216,381.57,380.47,377.98,27.03,64.45,0,0,136
42.92,7.553,7.73,7.216,370.9,391.31,358.64,28.4,58.6,2,2,33
28.56,2.814,3.68,3.254,378.66,380.03,381.08,27.03,79.2,0,0,123
28.23,3.085,2.964,3.718,381.93,379.7,383.59,26.66,54.04,0,0,132
28.87,4.637,3.902,2.182,380.03,380.07,382.05,27.8,52.92,0,0,160
30.67,3.925,3.619,3.473,381.89,377.79,380.08,28.57,69.17,0,0,172
27.58,4.759,4.734,2.19,380.17,381.57,383.62,28.28,55.81,0,0,178
37.87,5.806,6.907,5.153,381.65,387.03,382.2,29.34,78.23,1,1,99
57.78,9.529,10.894,10.922,382.58,382.12,379.09,28.03,70.76,3,3,27
27.12,4.521,3.835,4.463,381.11,381.98,382.09,28.25,53.38,0,0,150
25.04,3.435,3.336,2.696,378.73,378.49,377.12,29.78,50.31,0,0,155
29.5,2.83,2.163,3.554,381.13,379.81,378.95,26.61,52.63,0,0,140
30.82,4.177,2.213,4.107,381.02,376.61,379.2,26.94,69.24,0,0,149
34.24,6.672,5.276,6.239,370.13,380.43,376.56,27.83,68.48,1,1,78
27.19,2.047,2.731,4.235,378.65,379.53,377.28,28.69,56.84,0,0,134
45.78,8.042,8.033,7.218,372.2,368.04,379.79,27.07,74.98,2,2,33
29.74,2.716,3.903,4.869,382.7,380.67,381.26,28.4,53.8,0,0,170
25.32,3.307,4.738,3.616,382.85,382.3,381.68,26.26,58.55,0,0,143
27.54,4.194,3.878,3.755,382.38,381.32,379.1,28.28,66.68,0,0,164
25.91,2.116,2.408,4.123,377.22,379.01,376.47,28.58,68.53,0,0,140
28.33,4.138,4.377,2.667,376.55,381.46,378.51,27.39,52.63,0,0,159
35.34,6.677,5.93,6.653,383.16,379.63,377.62,28.04,53.35,1,1,108
30.83,2.498,4.706,2.682,381.78,383.28,381.0,28.0,64.98,0,0,148
38.92,5.802,5.421,6.486,381.9,384.37,381.01,28.69,70.69,1,1,99
28.91,4.248,4.086,3.651,377.36,380.57,378.94,28.92,55.11,0,0,152
27.94,2.535,2.858,4.982,382.67,376.46,383.02,26.94,78.34,0,0,151
25.41,3.277,3.759,4.767,376.67,380.25,377.01,26.57,70.88,0,0,154
50.21,7.86,7.149,8.96,390.62,385.87,373.28,26.8,77.74,2,2,37
30.62,3.199,2.922,4.657,380.23,377.65,380.26,27.51,70.83,0,0,125
45.2,8.093,8.885,7.085,356.32,381.54,390.86,28.17,70.96,2,2,47
28.16,3.027,2.369,4.788,375.01,379.5,378.16,28.18,53.76,0,0,133
43.49,8.673,7.125,8.539,390.79,379.36,371.53,26.91,67.21,2,2,34
26.96,4.683,3.443,4.32,384.47,379.63,382.4,27.16,64.96,0,0,165
36.12,6.646,5.564,5.067,380.87,375.53,379.7,28.08,69.23,1,1,81
36.6,6.564,6.136,6.197,383.69,382.34,386.15,25.79,51.83,1,1,93
54.34,10.842,10.063,9.865,362.07,365.45,383.88,26.67,63.46,3,3,15
25.33,2.682,4.55,3.284,383.04,383.0,382.3,30.08,77.79,0,0,129
29.52,4.814,3.717,3.925,381.39,382.79,380.77,28.69,68.06,0,0,175
29.39,2.116,4.324,2.397,378.27,382.73,380.28,29.73,75.53,0,0,156
42.96,8.382,8.126,7.655,376.45,375.85,381.75,28.04,61.33,2,2,35
28.23,3.712,2.535,2.742,381.69,378.25,378.59,27.55,78.93,0,0,141
41.45,7.677,7.126,8.747,373.3,381.93,386.23,28.88,56.46,2,2,37
27.24,3.477,2.099,4.684,378.88,378.25,376.49,27.84,64.21,0,0,133
28.73,2.339,2.054,2.432,379.39,380.28,377.52,28.49,52.95,0,0,171
26.52,2.38,2.728,4.129,380.64,381.33,380.86,25.37,60.32,0,0,129
70.04,11.536,11.429,11.111,368.14,400.08,407.07,27.52,56.26,4,4,3
37.5,5.668,5.862,6.642,383.99,375.29,379.09,28.65,70.09,1,1,117
57.21,9.769,10.536,10.797,392.2,377.31,379.88,28.7,52.52,3,3,14
29.19,2.368,2.885,3.064,377.58,381.34,378.31,27.46,55.83,0,0,138
32.85,5.232,6.626,6.891,379.6,373.62,377.34,28.5,78.69,1,1,81
39.74,6.489,5.607,5.394,382.64,383.68,380.31,25.97,72.91,1,1,105
28.63,4.744,3.659,3.896,379.57,377.48,381.6,27.21,56.39,0,0,140
49.97,8.05,8.35,7.43,372.65,362.35,385.62,28.37,70.07,2,2,45
59.37,10.657,10.097,10.023,380.5,382.3,388.67,27.18,64.81,3,3,9
53.75,10.008,10.101,10.365,387.0,386.77,373.54,27.0,53.44,3,3,19
35.7,5.741,6.448,5.809,377.33,379.37,378.31,27.49,78.5,1,1,108
29.9,2.996,4.549,4.445,379.66,376.39,381.8,27.92,63.22,0,0,156
25.28,3.525,2.452,4.014,379.8,380.68,378.29,28.47,54.98,0,0,165
71.42,11.941,11.61,11.124,390.94,363.18,387.95,26.55,76.86,4,4,5
30.24,4.738,2.885,2.611,383.85,379.27,377.46,27.98,75.39,0,0,151
34.85,6.305,5.892,5.877,370.37,378.27,380.91,29.01,67.1,1,1,89
35.16,5.827,6.8,5.15,386.06,388.83,390.05,27.72,60.45,1,1,71
33.45,6.669,5.54,5.063,382.19,381.67,370.82,27.93,62.23,1,1,67
70.17,11.888,11.579,11.377,399.68,350.36,383.32,27.1,64.5,4,4,3
25.47,4.157,2.41,2.907,384.69,382.03,375.2,29.36,70.38,0,0,177
27.4,3.255,3.858,4.389,380.93,378.46,380.49,29.14,69.53,0,0,149
29.46,2.532,3.501,4.379,380.59,380.41,379.46,28.45,58.64,0,0,159
25.48,2.58,4.427,2.187,383.7,378.97,381.54,28.88,57.53,0,0,147
30.57,3.975,4.837,2.49,379.91,380.58,380.09,28.16,64.31,0,0,129
29.22,4.536,4.895,3.697,378.38,378.78,383.87,27.84,55.69,0,0,120
52.25,8.033,8.423,8.708,381.22,359.61,393.07,29.77,53.24,2,2,36
47.74,10.785,10.417,9.016,375.52,360.15,383.05,27.59,64.01,3,3,28
27.6,4.058,2.585,2.549,378.23,377.87,379.62,26.37,64.27,0,0,132
27.4,3.037,4.619,4.595,382.08,380.38,381.99,27.9,63.92,0,0,171
57.13,10.604,10.966,9.743,380.95,364.37,387.5,28.1,68.01,3,3,21
29.48,3.563,3.914,2.834,378.68,380.92,382.33,28.04,74.62,0,0,170
29.46,3.354,4.975,3.92,380.41,380.95,380.58,27.53,67.5,0,0,177
26.04,3.011,4.795,4.922,380.97,382.11,377.26,29.22,65.04,0,0,168
33.36,6.699,6.257,6.258,379.88,382.09,376.49,26.38,59.73,1,1,87
26.47,2.425,3.132,3.548,378.19,383.81,380.75,27.88,53.91,0,0,159
71.18,11.425,11.026,11.883,387.42,340.85,383.44,27.01,78.59,4,4,2
26.13,2.296,2.977,2.831,378.57,376.23,382.2,28.35,55.02,0,0,132
26.99,4.452,3.411,3.699,379.29,379.37,377.3,28.73,78.7,0,0,121
28.37,3.951,4.374,4.851,379.43,376.29,379.93,27.91,65.78,0,0,170
26.05,3.023,2.939,3.294,378.91,380.5,380.81,28.2,73.2,0,0,179
33.95,5.701,5.67,6.301,374.18,387.21,379.94,28.31,68.58,1,1,101
54.67,8.887,8.256,7.515,388.72,383.13,381.14,30.83,63.6,2,2,57
46.16,7.849,8.108,7.85,384.84,400.29,371.09,29.11,52.25,2,2,37
31.54,5.29,6.729,6.788,369.64,382.11,385.37,27.86,74.21,1,1,96
50.04,9.197,9.892,9.234,380.01,349.29,396.35,29.84,74.34,3,3,23
39.78,7.606,8.024,7.242,360.22,369.29,370.66,27.83,61.49,2,2,57
48.76,8.399,7.19,8.907,371.41,386.71,394.15,27.57,71.93,2,2,33
27.69,3.4,3.558,2.978,381.75,380.5,384.29,29.32,51.63,0,0,151
27.3,2.019,3.869,4.388,379.23,379.85,381.13,28.36,70.65,0,0,171
27.62,2.383,3.116,3.309,380.21,378.35,379.42,26.33,70.13,0,0,155
36.76,5.564,5.051,6.02,382.27,378.18,382.21,27.88,71.43,1,1,60
25.84,4.334,2.744,2.545,380.88,379.56,378.61,27.61,57.3,0,0,120
